leading_probability_array
 9.37473228e-07 8.99824012e-07 6.80745282e-07 4.15358979e-07
 2.41371995e-07 2.05683646e-07 2.57017238e-07 3.05878572e-07
 2.93594394e-07 2.22113431e-07 1.35523242e-07 7.87548049e-08
 6.71104178e-08 8.38595315e-08 9.98019977e-08 9.57939185e-08
 7.24711246e-08 4.42184956e-08 2.56961016e-08 2.18967734e-08
 2.73616707e-08 3.25633753e-08 3.12556200e-08 2.36458636e-08]"
"[1.67841298e-01 1.30844275e-01 8.22664056e-02 4.92622942e-02
 4.32569955e-02 5.56990354e-02 6.83067011e-02 6.75601881e-02
 5.26679902e-02 3.31142211e-02 1.98292667e-02 1.74119885e-02
 2.24202110e-02 2.74951019e-02 2.71946123e-02 2.12001419e-02
 1.33292761e-02 7.98176021e-03 7.00874717e-03 9.02467804e-03
 1.10674445e-02 1.09464902e-02 8.53357067e-03 5.36535653e-03
 3.21285183e-03 2.82119052e-03 3.63265153e-03 4.45491453e-03
 4.40622748e-03 3.43496891e-03 2.15968598e-03 1.29325069e-03
 1.13559752e-03 1.46223024e-03 1.79321101e-03 1.77361330e-03
 1.38265820e-03 8.69325922e-04 5.20564731e-04 4.57105512e-04
 5.88583091e-04 7.21810872e-04 7.13922316e-04 5.56553417e-04
 3.49924742e-04 2.09539914e-04 1.83996042e-04 2.36918952e-04
 2.90546361e-04 2.87371026e-04 2.24026232e-04 1.40853185e-04
 8.43448915e-05 7.40628638e-05 9.53656174e-05 1.16951949e-04
 1.15673799e-04 9.01759854e-05 5.66968191e-05 3.39508620e-05
 2.98120968e-05 3.83869711e-05 4.70759923e-05 4.65615063e-05
 3.62980185e-05 2.28218431e-05 1.36660444e-05 1.20000911e-05
 1.54516858e-05 1.89492273e-05 1.87421342e-05 1.46108317e-05
 9.18634469e-06 5.50091391e-06 4.83032737e-06 6.21967782e-06
 7.62752301e-06 7.54416302e-06 5.88121371e-06 3.69772627e-06
 2.21425110e-06 1.94432378e-06 2.50357099e-06 3.07026278e-06
 3.03670837e-06 2.36733099e-06 1.48842440e-06 8.91289707e-07
 7.82637419e-07 1.00774797e-06 1.23585514e-06 1.22234868e-06
 9.52908068e-07 5.99126875e-07 3.58765698e-07 3.15030520e-07
 4.05642970e-07 4.97461632e-07 4.92024954e-07 3.83568581e-07]"
"[1.56160967e-01 1.22962116e-01 7.80875994e-02 4.72299111e-02
 4.18891733e-02 5.44798695e-02 6.74830403e-02 6.74163326e-02
 5.30840396e-02 3.37112384e-02 2.03896496e-02 1.80839970e-02
 2.35195330e-02 2.91331386e-02 2.91043402e-02 2.29169385e-02
 1.45534964e-02 8.80242631e-03 7.80705179e-03 1.01536299e-02
 1.25770825e-02 1.25646500e-02 9.89348353e-03 6.28289754e-03
 3.80010007e-03 3.37038641e-03 4.38342887e-03 5.42965888e-03
 5.42429161e-03 4.27112095e-03 2.71239299e-03 1.64054319e-03
 1.45503128e-03 1.89237237e-03 2.34404088e-03 2.34172377e-03
 1.84388786e-03 1.17096860e-03 7.08239760e-04 6.28152317e-04
 8.16957068e-04 1.01194711e-03 1.01094679e-03 7.96025794e-04
 5.05519465e-04 3.05754557e-04 2.71179966e-04 3.52688963e-04
 4.36868218e-04 4.36436370e-04 3.43652712e-04 2.18238073e-04
 1.31997460e-04 1.17071245e-04 1.52259537e-04 1.88600607e-04
 1.88414174e-04 1.48358492e-04 9.42156727e-05 5.69846925e-05
 5.05408884e-05 6.57320444e-05 8.14208669e-05 8.13403815e-05
 6.40479224e-05 4.06738974e-05 2.46008914e-05 2.18190334e-05
 2.83772153e-05 3.51502451e-05 3.51154987e-05 2.76501621e-05
 1.75593495e-05 1.06204637e-05 9.41950632e-06 1.22507425e-05
 1.51747307e-05 1.51597303e-05 1.19368659e-05 7.58055597e-06
 4.58496595e-06 4.06650001e-06 5.28877444e-06 6.55109093e-06
 6.54461511e-06 5.15327065e-06 3.27260579e-06 1.97937805e-06
 1.75555085e-06 2.28321958e-06 2.82817489e-06 2.82537922e-06
 2.22472117e-06 1.41281836e-06 8.54518335e-07 7.57889775e-07
 9.85689921e-07 1.22095286e-06 1.21974594e-06 9.60435540e-07]"
"[9.47779347e-02 7.84550324e-02 5.23776817e-02 3.33039735e-02
 3.10524191e-02 4.24565236e-02 5.52863269e-02 5.80634644e-02
 4.80636236e-02 3.20879503e-02 2.04028932e-02 1.90235315e-02
 2.60099870e-02 3.38698631e-02 3.55712108e-02 2.94450444e-02
 1.96579253e-02 1.24993509e-02 1.16543175e-02 1.59344045e-02
 2.07495721e-02 2.17918626e-02 1.80388114e-02 1.20429639e-02
 7.65743227e-03 7.13974252e-03 9.76183680e-03 1.27117355e-02
 1.33502702e-02 1.10510520e-02 7.37783754e-03 4.69114512e-03
 4.37399472e-03 5.98035888e-03 7.78754470e-03 8.17872790e-03
 6.77016612e-03 4.51985801e-03 2.87391932e-03 2.67962461e-03
 3.66372569e-03 4.77085543e-03 5.01050458e-03 4.14758246e-03
 2.76898431e-03 1.76063883e-03 1.64160876e-03 2.24449506e-03
 2.92275196e-03 3.06956736e-03 2.54091849e-03 1.69635288e-03
 1.07861382e-03 1.00569286e-03 1.37503692e-03 1.79055499e-03
 1.88049798e-03 1.55663373e-03 1.03923055e-03 6.60787294e-04
 6.16113989e-04 8.42383908e-04 1.09694125e-03 1.15204270e-03
 9.53634909e-04 6.36660062e-04 4.04815737e-04 3.77447691e-04
 5.16066616e-04 6.72015162e-04 7.05771764e-04 5.84221916e-04
 3.90034758e-04 2.48000805e-04 2.31234418e-04 3.16156030e-04
 4.11694226e-04 4.32374411e-04 3.57909766e-04 2.38945587e-04
 1.51931839e-04 1.41660308e-04 1.93685529e-04 2.52214749e-04
 2.64883976e-04 2.19264969e-04 1.46384374e-04 9.30774548e-05
 8.67848436e-05 1.18656867e-04 1.54513412e-04 1.62274915e-04
 1.34327507e-04 8.96789310e-05 5.70217055e-05 5.31666858e-05
 7.26923286e-05 9.46589946e-05 9.94138962e-05 8.22925765e-05]"
"[0.08198045 0.06854359 0.04622056 0.02968438 0.02795569 0.03860666
 0.05077834 0.053865   0.04503634 0.03036907 0.01950403 0.0183682
 0.02536638 0.03336374 0.03539182 0.02959099 0.0199539  0.01281506
 0.01206877 0.0166669  0.02192154 0.02325409 0.01944266 0.01311065
 0.00842009 0.00792975 0.01095093 0.01440348 0.01527902 0.01277474
 0.00861431 0.0055324  0.00521021 0.00719528 0.00946376 0.01003903
 0.0083936  0.00566001 0.00363504 0.00342335 0.00472763 0.00621813
 0.00659611 0.00551499 0.00371889 0.00238839 0.0022493  0.00310628
 0.00408561 0.00433396 0.00362361 0.00244348 0.00156929 0.0014779
 0.00204097 0.00268443 0.00284761 0.00238088 0.00160548 0.00103109
 0.00097105 0.00134101 0.0017638  0.00187101 0.00156435 0.00105488
 0.00067748 0.00063802 0.00088111 0.0011589  0.00122934 0.00102785
 0.0006931  0.00044513 0.00041921 0.00057893 0.00076145 0.00080774
 0.00067535 0.0004554  0.00029247 0.00027544 0.00038038 0.00050031
 0.00053072 0.00044373 0.00029922 0.00019217 0.00018098 0.00024993
 0.00032873 0.00034871 0.00029155 0.0001966  0.00012626 0.00011891
 0.00016422 0.00021599 0.00022912 0.00019156]"
"[2.01681283e-01 1.52578260e-01 9.30961283e-02 5.40997050e-02
 4.61007276e-02 5.76063380e-02 6.85578314e-02 6.58045275e-02
 4.97832032e-02 3.03753856e-02 1.76516406e-02 1.50417359e-02
 1.87957841e-02 2.23690351e-02 2.14706877e-02 1.62432533e-02
 9.91087458e-03 5.75937368e-03 4.90781451e-03 6.13268459e-03
 7.29856419e-03 7.00545158e-03 5.29984536e-03 3.23371812e-03
 1.87916726e-03 1.60132071e-03 2.00097107e-03 2.38137403e-03
 2.28573730e-03 1.72923246e-03 1.05509689e-03 6.13134308e-04
 5.22478592e-04 6.52876429e-04 7.76994228e-04 7.45789898e-04
 5.64213610e-04 3.44256795e-04 2.00053336e-04 1.70474208e-04
 2.13020387e-04 2.53517517e-04 2.43336175e-04 1.84091501e-04
 1.12324036e-04 6.52733614e-05 5.56222895e-05 6.95042482e-05
 8.27176434e-05 7.93956771e-05 6.00653371e-05 3.66490635e-05
 2.12973790e-05 1.81484292e-05 2.26778318e-05 2.69890957e-05
 2.59052052e-05 1.95981059e-05 1.19578489e-05 6.94890443e-06
 5.92146575e-06 7.39931831e-06 8.80599660e-06 8.45234504e-06
 6.39446595e-06 3.90160449e-06 2.26728711e-06 1.93205463e-06
 2.41424806e-06 2.87321876e-06 2.75782940e-06 2.08638504e-06
 1.27301471e-06 7.39769973e-07 6.30390388e-07 7.87720361e-07
 9.37473228e-07 8.99824012e-07 6.80745282e-07 4.15358979e-07
 2.41371995e-07 2.05683646e-07 2.57017238e-07 3.05878572e-07
 2.93594394e-07 2.22113431e-07 1.35523242e-07 7.87548049e-08
 6.71104178e-08 8.38595315e-08 9.98019977e-08 9.57939185e-08
 7.24711246e-08 4.42184956e-08 2.56961016e-08 2.18967734e-08
 2.73616707e-08 3.25633753e-08 3.12556200e-08 2.36458636e-08]"
"[1.32194714e-01 1.06193716e-01 6.88011111e-02 4.24537832e-02
 3.84137716e-02 5.09691167e-02 6.44097449e-02 6.56459522e-02
 5.27342390e-02 3.41656207e-02 2.10819248e-02 1.90757144e-02
 2.53105143e-02 3.19849327e-02 3.25988151e-02 2.61870481e-02
 1.69661451e-02 1.04689740e-02 9.47271944e-03 1.25688294e-02
 1.58832475e-02 1.61880925e-02 1.30041032e-02 8.42513833e-03
 5.19873866e-03 4.70401326e-03 6.24149598e-03 7.88738731e-03
 8.03876883e-03 6.45764655e-03 4.18379988e-03 2.58161721e-03
 2.33594385e-03 3.09943518e-03 3.91676062e-03 3.99193446e-03
 3.20677237e-03 2.07761353e-03 1.28199317e-03 1.15999539e-03
 1.53913396e-03 1.94500576e-03 1.98233599e-03 1.59243603e-03
 1.03171235e-03 6.36618967e-04 5.76036663e-04 7.64311305e-04
 9.65861278e-04 9.84398919e-04 7.90780331e-04 5.12333189e-04
 3.16135623e-04 2.86051341e-04 3.79545762e-04 4.79632516e-04
 4.88838036e-04 3.92689891e-04 2.54417132e-04 1.56988305e-04
 1.42048892e-04 1.88476847e-04 2.38178459e-04 2.42749785e-04
 1.95004029e-04 1.26339809e-04 7.79580849e-05 7.05393922e-05
 9.35948325e-05 1.18275922e-04 1.20545976e-04 9.68361349e-05
 6.27384924e-05 3.87128393e-05 3.50288255e-05 4.64778183e-05
 5.87340848e-05 5.98613599e-05 4.80874015e-05 3.11550133e-05
 1.92242270e-05 1.73948000e-05 2.30802015e-05 2.91664833e-05
 2.97262716e-05 2.38794969e-05 1.54711218e-05 9.54646863e-06
 8.63800202e-06 1.14612889e-05 1.44836470e-05 1.47616296e-05
 1.18582072e-05 7.68273170e-06 4.74063602e-06 4.28950486e-06
 5.69150763e-06 7.19236624e-06 7.33040832e-06 5.88861143e-06]"
"[1.90600025e-01 1.45644121e-01 8.97583513e-02 5.26842848e-02
 4.53457841e-02 5.72324517e-02 6.87974114e-02 6.66981436e-02
 5.09663759e-02 3.14098354e-02 1.84362200e-02 1.58682016e-02
 2.00277953e-02 2.40748113e-02 2.33401982e-02 1.78350589e-02
 1.09914871e-02 6.45152934e-03 5.55288276e-03 7.00848161e-03
 8.42468528e-03 8.16761644e-03 6.24116036e-03 3.84633626e-03
 2.25763365e-03 1.94316329e-03 2.45253228e-03 2.94811540e-03
 2.85815731e-03 2.18401761e-03 1.34597825e-03 7.90031239e-04
 6.79986189e-04 8.58233625e-04 1.03165687e-03 1.00017714e-03
 7.64270205e-04 4.71008600e-04 2.76461754e-04 2.37952837e-04
 3.00328343e-04 3.61015682e-04 3.49999736e-04 2.67446995e-04
 1.64823689e-04 9.67444038e-05 8.32686800e-05 1.05096224e-04
 1.26333015e-04 1.22478120e-04 9.35897996e-05 5.76780308e-05
 3.38545189e-05 2.91388545e-05 3.67771362e-05 4.42086910e-05
 4.28597175e-05 3.27506038e-05 2.01837203e-05 1.18469741e-05
 1.01967851e-05 1.28697083e-05 1.54702898e-05 1.49982331e-05
 1.14606726e-05 7.06304565e-06 4.14570347e-06 3.56824004e-06
 4.50359674e-06 5.41363840e-06 5.24844792e-06 4.01052196e-06
 2.47162630e-06 1.45073814e-06 1.24866189e-06 1.57597851e-06
 1.89443643e-06 1.83663005e-06 1.40343303e-06 8.64915342e-07
 5.07668039e-07 4.36953930e-07 5.51494371e-07 6.62934822e-07
 6.42706187e-07 4.91114195e-07 3.02666528e-07 1.77652211e-07
 1.52906675e-07 1.92988699e-07 2.31985919e-07 2.24907156e-07
 1.71859396e-07 1.05914444e-07 6.21672148e-08 5.35078176e-08
 6.75340309e-08 8.11806304e-08 7.87035040e-08 6.01400902e-08]"
"[1.91472887e-01 1.43088065e-01 7.62327763e-02 3.21446756e-02
 2.82260928e-02 5.16139252e-02 7.46985198e-02 7.70724753e-02
 5.75964122e-02 3.06855391e-02 1.29390106e-02 1.13616861e-02
 2.07758552e-02 3.00679637e-02 3.10235383e-02 2.31839511e-02
 1.23516728e-02 5.20826520e-03 4.57335388e-03 8.36278500e-03
 1.21030838e-02 1.24877257e-02 9.33210193e-03 4.97184752e-03
 2.09645291e-03 1.84088572e-03 3.36622354e-03 4.87178440e-03
 5.02661209e-03 3.75639709e-03 2.00128906e-03 8.43873081e-04
 7.41001096e-04 1.35498652e-03 1.96101124e-03 2.02333313e-03
 1.51204082e-03 8.05567328e-04 3.39679357e-04 2.98270891e-04
 5.45414897e-04 7.89354526e-04 8.14440599e-04 6.08633059e-04
 3.24260364e-04 1.36729170e-04 1.20061259e-04 2.19542708e-04
 3.17734318e-04 3.27832070e-04 2.44989550e-04 1.30522651e-04
 5.50368029e-05 4.83275651e-05 8.83712583e-05 1.27895760e-04
 1.31960350e-04 9.86142285e-05 5.25385289e-05 2.21536464e-05
 1.94530157e-05 3.55715722e-05 5.14811415e-05 5.31172374e-05
 3.96946158e-05 2.11480306e-05 8.91737932e-06 7.83031003e-06
 1.43184195e-05 2.07224065e-05 2.13809747e-05 1.59780444e-05
 8.51259460e-06 3.58946119e-06 3.15188947e-06 5.76351069e-06
 8.34127061e-06 8.60636027e-06 6.43154993e-06 3.42652554e-06
 1.44484508e-06 1.26871186e-06 2.31995267e-06 3.35756348e-06
 3.46426849e-06 2.58885465e-06 1.37925953e-06 5.81585145e-07
 5.10687258e-07 9.33837148e-07 1.35150063e-06 1.39445199e-06
 1.04207671e-06 5.55185373e-07 2.34102109e-07 2.05563992e-07
 3.75892073e-07 5.44011744e-07 5.61300703e-07 4.19461118e-07]"
"[2.52657559e-01 1.79603045e-01 9.10200978e-02 3.65081549e-02
 3.04941743e-02 5.30418029e-02 7.30211488e-02 7.16673339e-02
 5.09451268e-02 2.58182172e-02 1.03556851e-02 8.64979532e-03
 1.50455210e-02 2.07127429e-02 2.03287278e-02 1.44507904e-02
 7.32344128e-03 2.93743179e-03 2.45354927e-03 4.26772261e-03
 5.87525292e-03 5.76632550e-03 4.09902487e-03 2.07732361e-03
 8.33214354e-04 6.95959130e-04 1.21055670e-03 1.66653915e-03
 1.63564145e-03 1.16270491e-03 5.89241205e-04 2.36344606e-04
 1.97411609e-04 3.43379283e-04 4.72720539e-04 4.63956282e-04
 3.29805929e-04 1.67140640e-04 6.70400993e-05 5.59965979e-05
